Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
57,1.0000022053718567,0.0070158690214157104,9.663040336533867e-06,1.2443032201758796e-05,16.486717313469658,0.5332680654525757
58,0.9999968004226685,0.007534250840544701,1.337952074607074e-05,1.0051191748630118e-05,16.450134563272446,0.5268960845470428
59,1.0000004720687867,0.007450713962316513,3.369017966008414e-06,4.6875555628389524e-06,15.802281498941753,0.49978037774562833
60,1.0000011682510377,0.007212051581591368,1.9304190804092514e-05,2.0910232533992714e-05,15.837586982263591,0.5032308760285378
61,1.0000008583068847,0.007154524065554142,3.231826338363497e-06,8.600931094442377e-06,15.863280607523986,0.5142681333422661
62,1.00000390291214,0.0070039364323019986,8.951226001840951e-06,1.144150503968433e-05,15.941351499339852,0.5040743854641915
63,1.0000004291534423,0.006844433564692736,3.823684158348329e-06,3.90596924226827e-06,15.880665266123742,0.5081016051769257
64,1.0000116920471191,0.0068702568300068375,8.66499594488701e-06,2.096731558466125e-05,15.08429534739377,0.4709083622694015
65,0.9999998950958252,0.006944569312036037,3.50259173828249e-06,5.317632323595945e-06,15.737124012382012,0.4989440244436264
66,0.9999980545043945,0.007218889519572258,5.549003534710551e-06,4.838874532708815e-06,15.5298464689937,0.48916501432657244
67,1.000002133846283,0.006956485342234373,1.497737023710144e-06,3.0677233259623905e-06,15.647052094074967,0.5007071644067764
68,0.999998950958252,0.006820109561085701,8.74025954658464e-06,7.1006764099479365e-06,15.67189419672337,0.49030605643987657
69,0.9999995136260986,0.00686966571956873,5.432284955915051e-06,4.476501688625914e-06,15.769485967230999,0.49972811073064805
70,1.000000286102295,0.007005202863365412,2.5453808811448653e-06,5.107705812577024e-06,15.566680178492408,0.49894222646951675
71,0.9999991178512573,0.006947613973170519,1.0896553514427864e-05,5.733313687574792e-06,15.655777913651413,0.4933796203136444
72,1.0000012731552124,0.008150848485529423,7.842046059636232e-06,9.926038326852904e-06,15.379711488909145,0.49230076670646666
73,1.0000017786026,0.007466626260429621,5.648100400642564e-06,1.0114088327299874e-05,15.408826231636874,0.48966605246067046
74,0.9999997282028198,0.00696569561958313,9.825940330188132e-07,6.172573102958267e-07,15.121683221603355,0.4853334301710129
75,0.9999981451034546,0.006887209285050631,8.405038357501837e-06,7.435916910285556e-06,15.261560449765007,0.48242340236902237
76,1.00000141620636,0.0063229184038937096,4.271671654421105e-06,4.765269428861352e-06,14.727461687183085,0.46050100833177565
77,1.0000012826919555,0.00703152634203434,6.08651049311959e-06,5.325237206648126e-06,15.068065197482827,0.4831211349368095
78,0.9999997544288636,0.0073027431219816205,2.5291892556822405e-06,2.8950690291296153e-06,15.013984244034134,0.4699589395523071
79,1.0000065565109253,0.006725091766566038,6.066422705117703e-06,1.1407624327119948e-05,14.804079977724445,0.4600642365217209
80,0.9999982357025147,0.0070353936403989795,5.6105754702584495e-06,4.2992452794154975e-06,15.01602795781141,0.47789203494787214
81,0.9999998950958252,0.006955715082585812,7.012484321045065e-07,6.027352542847808e-07,14.781484092322277,0.4617193691432476
82,1.0000008392333983,0.0068594831228256225,1.2383641581559247e-06,1.242956861809974e-06,14.681924744281025,0.4537175190448761
83,0.999999930858612,0.0069338447228074074,1.2479744692939221e-06,1.8067516747066748e-06,14.147438022356098,0.4340128071606159
84,1.0000007200241088,0.006705464366823435,3.0526612933368113e-06,4.192722489229084e-06,14.548888911709088,0.45289413139224055
85,0.9999981021881104,0.00667496768757701,8.776272970578702e-06,8.511549351339909e-06,15.020634467101155,0.46660073220729825
86,0.9999998807907104,0.00665160745382309,8.701731976756833e-07,9.720708908389498e-07,14.589555026719305,0.4551748812198639
87,1.0000033378601074,0.006667360290884971,2.803631658143124e-06,6.170352966710091e-06,14.21734899531547,0.4447921691834927
88,0.9999994564056397,0.00636286161839962,3.742753926121445e-06,3.004410269971669e-06,14.225401397052938,0.442200158983469
89,1.000000581741333,0.006837607808411122,1.2587764165061798e-06,1.805028166614875e-06,14.604226367925309,0.45377070844173434
90,1.0000004243850709,0.006464965082705021,6.469586745261324e-07,9.940981079381571e-07,14.579902153708993,0.44913089886307717
91,0.9999995231628418,0.0065968925878405575,1.9674489070098388e-06,9.237581866727851e-07,14.56628569985497,0.4572282516956329
92,1.0000020170211792,0.006448129117488861,2.117049331502585e-06,3.837044011909541e-06,13.93085849172493,0.42974047392606735
93,0.9999975943565369,0.006208376232534647,8.576680328610253e-06,1.0729992231333086e-05,14.486608378117724,0.44983551919460296
94,1.000006935596466,0.006555338092148304,4.328704024381125e-06,4.456174963110016e-06,14.456348660226148,0.45203269824385645
95,0.9999998426437378,0.006889914870262146,3.860967385492654e-06,3.1393090298864308e-06,13.943867305802655,0.4263181661069393
96,1.0000006198883056,0.0067705906182527545,3.35988607442772e-06,3.4229865170765093e-06,14.441589801144492,0.45838252127170565
97,1.0000006246566773,0.006473293267190456,4.104439383082366e-06,3.774124708438298e-06,13.925800092347826,0.4190974920988083
98,0.9999995756149292,0.006439186111092568,2.7452612737377536e-06,2.2239871639584406e-06,14.518179761112025,0.4452930200099945
99,0.9999993562698364,0.006410571597516537,3.3629980055287918e-06,1.821105275290058e-06,14.10680683565815,0.4283028204739094
100,1.0000011444091796,0.006752499826252461,2.8266198678750244e-06,3.5589247607958895e-06,13.980522854172177,0.4338059134781361
