Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
21,1.0175004196166992,0.012053518667817115,0.6988040876388549,0.7211836576461792,19.569927439120377,0.5619480046629906
22,0.9985471153259278,0.010840744338929653,0.6711443662643433,0.6653569173812867,20.179035416788004,0.5762921366095543
23,1.0090536451339722,0.01068728867918253,0.5898206949234008,0.5999694991111756,21.03683169373955,0.5843789938092232
24,1.0148627185821533,0.010825533084571362,0.5875096106529236,0.6005540180206299,20.84993184868216,0.5818060451745987
25,0.9893377161026001,0.010857366248965264,0.5954749488830566,0.5867765498161316,20.588647187751338,0.5743762645125389
26,1.0029512310028077,0.01126987136900425,0.5099469375610352,0.5149810147285462,20.191577297997135,0.5809245485067368
27,1.0128667640686035,0.010443352162837982,0.4494931268692017,0.4611017334461212,20.55360708141878,0.5943683636188507
28,0.9995385885238648,0.010680037140846253,0.38671863794326783,0.38690889000892636,20.770714277518923,0.5907598584890366
29,1.0047637224197388,0.010943472012877464,0.2544188282545656,0.2609378574928269,20.699736805254346,0.5852909126877784
30,0.9999097108840942,0.010697986967861652,0.0002574928643298335,0.00017775154490664135,21.192354645326112,0.5893917480111122
31,0.9999977898597717,0.010960045959800482,4.91156001771742e-06,2.7097279689769495e-06,21.121346014420553,0.5922446063160897
32,0.9999981951713562,0.010009766891598701,4.3855637545675566e-06,2.6933191344369333e-06,20.52843714824523,0.599203534424305
33,0.9999975514411926,0.010264987424015999,6.752744800451183e-06,4.313581910082576e-06,21.532233504392767,0.5999780178070069
34,0.9999976348876953,0.011230564787983894,6.8290266608528325e-06,3.903718775291054e-06,20.428666639322195,0.5837876304984093
35,0.9999752187728882,0.010699329636991025,5.0036589577757695e-05,2.198769041115156e-05,21.11605095262027,0.600538147687912
36,0.999989538192749,0.010286112949252128,0.0036059147970809134,0.0036513636331801536,20.61019611113679,0.5928173211216926
37,0.9999997282028198,0.009812943935394287,9.426161079328921e-07,8.205673432160054e-07,20.67404527016286,0.5970626816153526
38,1.0,0.010134349055588245,4.118269725239543e-09,3.196470101940463e-09,20.415909621767252,0.596072683930397
39,1.0,0.0106948097422719,1.6257671964226006e-09,9.985658522282392e-10,21.290844644675445,0.5989328905940056
40,1.0,0.010085691437125207,2.0746342377364614e-09,1.3669831377960406e-09,21.434432813050112,0.6003838354349136
41,1.0,0.009940996617078781,2.2117932019227735e-09,2.1050748974515975e-09,21.22931883220903,0.6019773280620575
42,1.0,0.009859055802226067,6.316178429166541e-09,4.789259224757813e-09,21.039678730083914,0.6001624035835266
43,1.0,0.010601196996867656,2.818955788796984e-09,2.392533389183882e-09,20.889762039984877,0.5972353237867355
44,1.0,0.009940445646643639,2.408457162594857e-09,1.608217109483334e-09,21.3931371114799,0.6029820272326469
45,1.0,0.009995106942951679,3.0636491776814267e-09,2.1198776034569987e-09,20.50786450602157,0.5945541855692863
46,1.0,0.01044768676161766,3.5283348864822982e-09,2.11272173533672e-09,21.11713118173752,0.5877678844332695
47,1.0,0.010464175902307034,2.234137470580322e-09,1.3840759116590106e-09,21.027665621035073,0.6022257846593857
48,1.0,0.010251806788146496,2.327327042195293e-09,1.920865906335223e-09,21.213021687612926,0.6014616799354553
49,1.0,0.009998618066310883,3.1518752763304293e-09,2.3743927890507167e-09,21.720635536810224,0.6045752382278442
50,1.0,0.010067615024745465,2.5316272833642016e-09,2.3589044095828625e-09,21.217472978104354,0.6034747290611268
51,1.0,0.010181315019726753,3.379120183666373e-09,2.7667715807311313e-09,21.434794769728146,0.604671787917614
52,1.0,0.009626947417855263,2.537711729644343e-09,1.7787762418564056e-09,21.119488509685354,0.603564720749855
53,1.0,0.009591983333230018,2.7136481861589347e-09,2.272820383009133e-09,21.52603936416476,0.6073661008477211
54,1.0,0.009623383693397046,2.7925094081560076e-09,2.3506474655654587e-09,21.442990247862753,0.6095050099492073
55,1.0,0.009091717340052128,4.129912349881692e-09,2.700626997587108e-09,21.43465713449331,0.6094130405783653
56,1.0,0.008929388299584388,3.4150158612078485e-09,2.7546151581958613e-09,21.4404649773084,0.6014340275526047
57,1.0,0.009543316438794136,3.0480047530367927e-09,2.4590680247627006e-09,21.349887796968705,0.6084677666425705
58,1.0,0.009262191615998745,3.3847288438693114e-09,1.8663844780775206e-09,20.70058592512341,0.6031326079368591
59,1.0,0.009740488417446614,3.0736130707254005e-09,2.0182855298145343e-09,21.486360793647478,0.6052800419926644
60,1.0,0.01013692069798708,3.3271578070426245e-09,2.63220433449618e-09,20.955857092051005,0.6042902064323425
61,1.0,0.009414996691048146,3.767153502476361e-09,3.1561732771745454e-09,21.58111106868549,0.6079542878270149
62,1.0,0.010014244467020034,2.424928950972571e-09,1.8879112939629294e-09,21.01568160470025,0.6027683761715888
63,1.0,0.009641912691295147,3.767822525091447e-09,2.6824688115212323e-09,20.858227816328352,0.6091773471236229
64,1.0,0.009289232976734639,4.053765342293403e-09,2.2841380098448382e-09,21.088800234735,0.6035253432393074
65,1.0,0.009358375556766987,2.179021167947326e-09,2.141631041396863e-09,20.987919192534,0.6055728843808175
66,1.0,0.010016544125974178,2.865640729154961e-09,1.893440213507347e-09,21.338888674400152,0.6038930317759514
67,1.0,0.009032740481197834,2.1998626387187416e-09,2.2171413882610127e-09,20.876914593215105,0.604679799079895
68,1.0,0.009962648116052152,3.6367224920397235e-09,2.8374963001454033e-09,20.86667026638777,0.5969067811965942
69,1.0,0.00875949252396822,3.7088886539748956e-09,3.220433673067902e-09,20.952569016344103,0.6063808709383011
70,1.0,0.0096343182772398,3.1526392030301054e-09,2.0391026778199263e-09,21.156964739383447,0.6037054505944252
71,1.0,0.009066531024873257,2.366602989134492e-09,1.749545543994202e-09,21.227463989293128,0.6045061147212982
72,1.0,0.009419895932078362,1.6330657448548891e-09,1.3883810789927508e-09,21.4649330315015,0.6086057016253471
73,1.0,0.009334976635873318,2.152087050788509e-09,1.3420523292673181e-09,21.12163419437277,0.6068389242887497
74,1.0,0.009286457374691963,4.409509233305187e-09,2.8080954805886904e-09,21.523809698123557,0.6043896642327309
75,1.0,0.009926604554057122,4.011067069598084e-09,2.7133992896999358e-09,21.612353087013933,0.6097923654317856
76,1.0,0.008789528496563434,2.001132921591875e-09,1.4250095814460906e-09,21.558446135355517,0.6097192654013633
77,1.0,0.008783600516617298,3.000284820586785e-09,1.901064123899232e-09,21.562251117348346,0.6101772075891495
78,1.0,0.008881161659955979,2.7763014642800954e-09,1.8982186866800534e-09,21.777853852240348,0.6111490786075592
79,1.0,0.008793305903673172,2.1735762101293687e-09,1.9950812868430034e-09,21.768444711824433,0.61210015386343
80,1.0,0.00897424016147852,2.5031551942333864e-09,1.9846638943388227e-09,21.441243017943464,0.6089806756377221
81,1.0,0.009598740190267564,2.28967848237005e-09,1.964440077273366e-09,21.404454530748133,0.6124020931124687
82,1.0,0.008380255177617073,2.3911917179653132e-09,1.7239822058812138e-09,21.583756074544937,0.6026300993561745
83,1.0,0.009667428024113179,2.3993948783385124e-09,2.567304448475305e-09,21.6430809983056,0.6130181932449341
84,1.0,0.009084754027426242,3.5991997515694152e-09,2.638531331200511e-09,21.30231949156102,0.6086574083566666
85,1.0,0.008965482339262962,2.269778902608266e-09,1.5203813075181928e-09,21.64059089005979,0.6104067471623421
86,1.0,0.00851751746609807,2.438715788755097e-09,2.009464138974515e-09,21.449315756335995,0.6101271432638168
87,1.0,0.008641642183065415,2.698197557604587e-09,2.223985738902812e-09,21.699592843948544,0.6110182321071624
88,1.0,0.00933354303240776,2.5273205395137665e-09,2.1985226794640766e-09,21.14352899770237,0.6038995599746704
89,1.0,0.008762868288904428,2.223257102862419e-09,1.593984928494052e-09,21.645013888900206,0.6121224743127823
90,1.0,0.009170577079057694,2.421299134525157e-09,1.819881476627927e-09,21.47932029583604,0.6067973485589028
91,1.0,0.008896219003945589,2.1182132781127903e-09,1.6739360164663708e-09,21.440371755265627,0.6140912520885468
92,1.0,0.00947157345712185,2.914123904407262e-09,2.1810378653119857e-09,21.558348005641186,0.609983723461628
93,1.0,0.009306265376508235,3.818843485325907e-09,2.959486316012061e-09,21.646134925222306,0.6101245376467704
94,1.0,0.009338066838681698,2.316962923742949e-09,1.892977781192684e-09,21.578562587909996,0.6119328278303147
95,1.0,0.008643628023564815,2.2157291068580774e-09,1.5968826927448276e-09,21.249968166956346,0.6141828015446663
96,1.0,0.008821449466049671,2.127200442458843e-09,1.8562081216533244e-09,21.30777586858308,0.6076000425219535
97,1.0,0.009929207861423492,2.7838231098087364e-09,2.037577127023127e-09,21.4394037448766,0.6101412135362625
98,1.0,0.008838613927364349,2.367671279035477e-09,2.1266105654227376e-09,21.840736590111838,0.6142912304401398
99,1.0,0.008863884769380093,3.020995160696316e-09,2.4207186566371776e-09,21.648923330868477,0.6148681053519249
100,1.0,0.009711088687181473,2.648782153613638e-09,1.9606055245979804e-09,21.3606430781564,0.6023122265934944
