Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
40,1.0042184734344481,0.006533577255904675,0.2882828593254089,0.2948205780982971,14.66821156707926,0.4719014424085617
41,1.0047720909118651,0.006720371358096599,0.31622538566589353,0.3221689987182617,14.438894255021783,0.4603785938024521
42,1.0036044144630432,0.0067329809255898,0.3442008781433106,0.3456810164451599,14.605837239697903,0.4723839756846428
43,1.0073930072784423,0.007139836400747299,0.4472387433052063,0.4536317467689514,15.24646026458253,0.4983926102519035
44,0.9973930263519287,0.006629264950752258,0.5401992869377136,0.5410239207744598,14.896193880012234,0.47740377187728883
45,0.997644362449646,0.0066986394487321375,0.5414830541610718,0.5445094394683838,14.63221112414346,0.4806552958488464
46,0.999985179901123,0.005696165096014738,0.5812337017059326,0.58220534324646,14.514972535543102,0.47093906939029695
47,0.9999440479278564,0.006564845982939005,0.5683997440338134,0.5698629236221313,14.019678994375028,0.45420415490865707
48,0.9899507880210876,0.0071575622633099556,0.6168858551979065,0.6107697010040283,14.527349467916782,0.47992486268281936
49,0.9952594089508057,0.007103369925171137,0.624732928276062,0.6206234931945801,15.118397238054673,0.4955695077776909
50,0.9965043997764588,0.006805877834558487,0.6264784502983093,0.6229861783981323,14.364553719575559,0.46238544255495073
51,1.0011720538139344,0.006379177980124951,0.5931254267692566,0.5946948909759522,14.793828836524572,0.47777729779481887
52,0.9967148542404175,0.00644234985113144,0.5770205068588257,0.5741463994979858,14.145470797002119,0.45798408418893816
53,1.0030175971984863,0.006177188530564308,0.6094085621833801,0.612398443222046,13.134092225508764,0.4159855237603188
54,1.006890139579773,0.0065794365294277665,0.6595583820343017,0.6634769678115845,13.70764685760104,0.4418815404176712
55,1.0057212209701538,0.006523805987089872,0.7497698140144348,0.7563375115394593,13.256639629748834,0.4216372483968735
56,1.00358012676239,0.006358630433678627,0.7628990149497986,0.7696201825141906,13.073332588854115,0.41129659026861193
57,1.0017886447906494,0.0068582301214337345,0.7222179889678955,0.7246997594833374,13.530615942774238,0.4374659922719002
58,0.9995544815063476,0.006188338827341795,0.7320485973358154,0.734982681274414,13.161067978447281,0.4095258204638958
59,1.0015528106689453,0.0061473756283521655,0.7295380592346191,0.7364949870109558,13.530647540052207,0.44210333526134493
60,1.0100741815567016,0.005922313295304776,0.7244387269020081,0.7369824194908142,13.030806581551978,0.40837246730923654
61,0.9980109405517578,0.005424378383904696,0.7529363465309143,0.7536293196678162,13.010594839579532,0.41617836356163024
62,1.0013041996955871,0.006178477685898543,0.6564437985420227,0.6532456207275391,12.605094374861016,0.39238987624645233
63,1.0006153273582459,0.006232133097946644,0.6863326263427735,0.6892837429046631,12.292999906676975,0.3725793701410294
64,0.9993920373916626,0.005648903250694275,0.7161571407318115,0.727002158164978,12.610840897433299,0.394239766150713
65,0.9952618408203125,0.005475390832871198,0.7090769624710083,0.7064451265335083,12.755940092737807,0.40675666481256484
66,1.0052445220947266,0.0058188228867948055,0.7791378545761108,0.7888822841644287,12.483236251072281,0.3885443997383118
67,1.0045549440383912,0.005517697595059871,0.8290071725845337,0.8328049802780151,12.00896584927605,0.3592201781272888
68,0.9994117498397828,0.005200539436191321,0.7967331171035766,0.7996240997314453,12.794929937945083,0.4063274079561234
69,0.9984624195098877,0.005316612552851438,0.9059718322753906,0.9063218021392823,12.442449578808816,0.3897186037898064
70,1.0064135217666625,0.005236165411770344,0.924865231513977,0.9316097402572632,12.555991666847106,0.39263403072953224
71,1.0010433721542358,0.004941939543932676,0.985252947807312,0.9872498059272766,12.098738388144616,0.36654322847723964
72,1.0001529169082641,0.005582401100546122,0.9983586049079896,0.9982358360290527,12.396757359680956,0.38381468087434767
73,0.9999878525733947,0.00551895584911108,0.9997854375839234,0.9997857785224915,12.528614902584172,0.39996554955840113
74,1.0000095129013062,0.005303347986191511,0.9999004006385803,0.9999129390716552,12.214676569766358,0.3897262293100357
75,0.9999989366531372,0.005310888793319464,0.9999136471748352,0.9999129366874695,11.826460414091143,0.3568702445924282
76,1.0000003099441528,0.005531857162714005,0.9999169921875,0.9999245452880859,11.683954101451548,0.346995160728693
77,0.9999998331069946,0.00561805484816432,0.9999141120910644,0.9999096298217773,12.683261676757189,0.4072617828845978
78,1.000001142024994,0.0051163193583488465,0.9999109530448913,0.9999142026901245,12.398083756052232,0.39141741767525673
79,1.0000069570541381,0.005205333661288023,0.9999339628219605,0.9999404215812683,12.532408314734448,0.4053074926137924
80,0.9999996566772461,0.005304637588560581,0.9999389600753784,0.9999406933784485,12.400710075005765,0.39084527298808097
81,1.0000009632110596,0.005169964637607336,0.999920482635498,0.9999334144592286,12.458812781378262,0.395153176933527
82,0.9999943065643311,0.005152270495891571,0.9999414157867431,0.999938223361969,12.40167839449499,0.3878721235692501
83,1.0000022196769713,0.005377795249223709,0.9999183249473572,0.9999216890335083,11.839769239409408,0.37096566781401635
84,0.999998550415039,0.004949619807302952,0.9999382829666138,0.9999373769760131,12.032001349944617,0.3654664720594883
85,0.9999978637695313,0.0051790312677621846,0.9999291658401489,0.9999299263954162,12.322909166588081,0.38713129222393033
86,0.9999951457977295,0.005125413965433836,0.9999561214447021,0.999949312210083,11.98720341100946,0.37119860380887987
87,1.0000073432922363,0.004994638729840517,0.9999125790596008,0.999917390346527,12.072102562493633,0.3730040121078491
88,1.0000085639953613,0.005046427994966507,0.9999414682388306,0.9999525904655456,11.829993368074323,0.3577848507463932
89,1.000007653236389,0.004943551979959011,0.9999461603164673,0.9999531626701355,11.7228706656805,0.3673438689112663
90,0.999997136592865,0.004873885177075863,0.9999394440650939,0.9999371528625488,11.456679685303477,0.34858781173825265
91,1.0000072383880616,0.005073573030531406,0.9999575614929199,0.9999649143218994,11.910839638777887,0.37059530943632124
92,0.999999372959137,0.004961711578071118,0.9999461388587951,0.9999486446380615,11.785710686813793,0.3598589761555195
93,0.9999953842163086,0.00503352552652359,0.9999533987045288,0.9999503421783448,12.08436328893085,0.3812542349100113
94,1.0000007224082947,0.004878480769693851,0.9999735808372497,0.9999751591682434,11.455441588464929,0.34162572696805
95,1.0000008010864259,0.004930338263511658,0.9999441957473755,0.9999453330039978,12.08522847047637,0.3812953297793865
96,1.0000008535385132,0.005157988518476486,0.9999483013153077,0.9999432826042175,11.570228309903385,0.3483119240403175
97,0.9999968099594116,0.00522266267798841,0.9999552488327026,0.9999542903900146,12.165170113507832,0.38718323692679407
98,1.000009036064148,0.005492863450199365,0.999932279586792,0.9999415564537049,11.877287162124253,0.37628556564450266
99,1.0000010275840758,0.005849461238831281,0.9999571371078492,0.9999560189247131,12.258911830116334,0.3845337694883347
100,1.0000032949447633,0.005068051293492317,0.9999551391601562,0.99996009349823,12.205861326661736,0.3851387505233288
